attempt_answer_id,user_id,quiz_id,question_id,quiz_attempt_id,given_answer,question_mark,achieved_mark,minus_mark,is_correct
2624,330,9561,291,175,1096,1.00,0.00,0.00,0
2625,330,9561,289,175,1089,1.00,1.00,0.00,1
2626,330,9561,290,175,1094,1.00,1.00,0.00,1
2627,334,9561,296,167,1117,1.00,1.00,0.00,1
2628,334,9561,312,167,1173,1.00,1.00,0.00,1
2629,334,9561,303,167,1138,1.00,1.00,0.00,1
2630,334,9561,305,167,1147,1.00,1.00,0.00,1
2631,334,9561,311,167,1167,1.00,1.00,0.00,1
2632,334,9561,291,167,1099,1.00,1.00,0.00,1
2633,334,9561,288,167,1084,1.00,1.00,0.00,1
2634,334,9561,314,167,1180,1.00,1.00,0.00,1
2635,334,9561,300,167,1132,1.00,1.00,0.00,1
2636,334,9561,292,167,1101,1.00,1.00,0.00,1
2637,334,9561,298,167,1125,1.00,1.00,0.00,1
2638,334,9561,306,167,1153,1.00,1.00,0.00,1
2639,334,9561,301,167,1136,1.00,1.00,0.00,1
2640,334,9561,299,167,1128,1.00,1.00,0.00,1
2641,334,9561,304,167,1144,1.00,1.00,0.00,1
2642,334,9561,289,167,1089,1.00,1.00,0.00,1
2643,334,9561,307,167,1156,1.00,1.00,0.00,1
2644,334,9561,313,167,1176,1.00,0.00,0.00,0
2645,334,9561,315,167,1185,1.00,1.00,0.00,1
2646,334,9561,290,167,1094,1.00,1.00,0.00,1
2647,334,9561,310,167,1164,1.00,1.00,0.00,1
2648,334,9561,316,167,1187,1.00,0.00,0.00,0
2649,334,9561,297,167,1123,1.00,1.00,0.00,1
2650,334,9561,309,167,1161,1.00,1.00,0.00,1
2651,40,9561,299,177,1128,1.00,1.00,0.00,1
2652,40,9561,297,177,1123,1.00,1.00,0.00,1
2653,40,9561,303,177,1138,1.00,1.00,0.00,1
2654,40,9561,315,177,1186,1.00,0.00,0.00,0
2655,40,9561,301,177,1136,1.00,1.00,0.00,1
2656,40,9561,307,177,1157,1.00,0.00,0.00,0
2657,40,9561,290,177,1095,1.00,0.00,0.00,0
2658,40,9561,291,177,1096,1.00,0.00,0.00,0
2659,40,9561,313,177,1178,1.00,0.00,0.00,0
2660,40,9561,298,177,1127,1.00,0.00,0.00,0
2661,40,9561,288,177,1084,1.00,1.00,0.00,1
2662,40,9561,309,177,1161,1.00,1.00,0.00,1
2663,40,9561,311,177,1170,1.00,0.00,0.00,0
2664,40,9561,305,177,1147,1.00,1.00,0.00,1
2665,40,9561,292,177,1101,1.00,1.00,0.00,1
2666,40,9561,312,177,1173,1.00,1.00,0.00,1
2667,40,9561,314,177,1180,1.00,1.00,0.00,1
2668,40,9561,316,177,1189,1.00,1.00,0.00,1
2669,40,9561,306,177,1153,1.00,1.00,0.00,1
2670,40,9561,300,177,1132,1.00,1.00,0.00,1
2671,40,9561,289,177,1089,1.00,1.00,0.00,1
2672,40,9561,296,177,1117,1.00,1.00,0.00,1
2673,40,9561,304,177,1144,1.00,1.00,0.00,1
2674,40,9561,310,177,1164,1.00,1.00,0.00,1
2675,310,9561,316,172,1187,1.00,0.00,0.00,0
2676,310,9561,292,172,1101,1.00,1.00,0.00,1
2677,310,9561,305,172,1147,1.00,1.00,0.00,1
2678,310,9561,306,172,1153,1.00,1.00,0.00,1
2679,310,9561,315,172,1184,1.00,0.00,0.00,0
2680,310,9561,304,172,1144,1.00,1.00,0.00,1
2681,310,9561,314,172,1180,1.00,1.00,0.00,1
2682,310,9561,303,172,1138,1.00,1.00,0.00,1
2683,310,9561,289,172,1089,1.00,1.00,0.00,1
2684,310,9561,307,172,1157,1.00,0.00,0.00,0
2685,310,9561,291,172,1098,1.00,0.00,0.00,0
2686,310,9561,313,172,1175,1.00,1.00,0.00,1
2687,310,9561,301,172,1136,1.00,1.00,0.00,1
2688,310,9561,310,172,1164,1.00,1.00,0.00,1
2689,310,9561,312,172,1173,1.00,1.00,0.00,1
2690,310,9561,311,172,1167,1.00,1.00,0.00,1
2691,310,9561,309,172,1161,1.00,1.00,0.00,1
2692,310,9561,300,172,1132,1.00,1.00,0.00,1
2693,310,9561,288,172,1084,1.00,1.00,0.00,1
2694,310,9561,298,172,1127,1.00,0.00,0.00,0
2695,310,9561,296,172,1117,1.00,1.00,0.00,1
2696,310,9561,297,172,1123,1.00,1.00,0.00,1
2697,310,9561,290,172,1094,1.00,1.00,0.00,1
2698,310,9561,299,172,1128,1.00,1.00,0.00,1
2699,333,9561,312,183,1173,1.00,1.00,0.00,1
2700,333,9561,290,183,1094,1.00,1.00,0.00,1
2701,333,9561,298,183,1125,1.00,1.00,0.00,1
2702,333,9561,309,183,1161,1.00,1.00,0.00,1
2703,333,9561,292,183,1101,1.00,1.00,0.00,1
2704,333,9561,300,183,1132,1.00,1.00,0.00,1
2705,333,9561,310,183,1164,1.00,1.00,0.00,1
2706,333,9561,296,183,1117,1.00,1.00,0.00,1
2707,333,9561,303,183,1138,1.00,1.00,0.00,1
2708,333,9561,305,183,1147,1.00,1.00,0.00,1
2709,333,9561,316,183,1189,1.00,1.00,0.00,1
2710,333,9561,314,183,1180,1.00,1.00,0.00,1
2711,333,9561,299,183,1128,1.00,1.00,0.00,1
2712,333,9561,289,183,1089,1.00,1.00,0.00,1
2713,333,9561,301,183,1136,1.00,1.00,0.00,1
2714,333,9561,315,183,1185,1.00,1.00,0.00,1
2715,333,9561,304,183,1144,1.00,1.00,0.00,1
2716,333,9561,313,183,1176,1.00,0.00,0.00,0
2717,333,9561,311,183,1167,1.00,1.00,0.00,1
2718,333,9561,306,183,1153,1.00,1.00,0.00,1
2719,333,9561,297,183,1121,1.00,0.00,0.00,0
2720,333,9561,307,183,1156,1.00,1.00,0.00,1
2721,333,9561,291,183,1099,1.00,1.00,0.00,1
2722,333,9561,288,183,1084,1.00,1.00,0.00,1
2723,333,9561,312,183,1173,1.00,1.00,0.00,1
2724,333,9561,290,183,1094,1.00,1.00,0.00,1
2725,333,9561,298,183,1125,1.00,1.00,0.00,1
2726,333,9561,309,183,1161,1.00,1.00,0.00,1
2727,333,9561,292,183,1101,1.00,1.00,0.00,1
2728,333,9561,300,183,1132,1.00,1.00,0.00,1
2729,333,9561,310,183,1164,1.00,1.00,0.00,1
2730,333,9561,296,183,1117,1.00,1.00,0.00,1
2731,333,9561,303,183,1138,1.00,1.00,0.00,1
2732,333,9561,305,183,1147,1.00,1.00,0.00,1
2733,333,9561,316,183,1189,1.00,1.00,0.00,1
2734,333,9561,314,183,1180,1.00,1.00,0.00,1
2735,333,9561,299,183,1128,1.00,1.00,0.00,1
2736,333,9561,289,183,1089,1.00,1.00,0.00,1
2737,333,9561,301,183,1136,1.00,1.00,0.00,1
2738,333,9561,315,183,1185,1.00,1.00,0.00,1
2739,333,9561,304,183,1144,1.00,1.00,0.00,1
2740,333,9561,313,183,1176,1.00,0.00,0.00,0
2741,333,9561,311,183,1167,1.00,1.00,0.00,1
2742,333,9561,306,183,1153,1.00,1.00,0.00,1
2743,333,9561,297,183,1121,1.00,0.00,0.00,0
2744,333,9561,307,183,1156,1.00,1.00,0.00,1
2745,333,9561,291,183,1099,1.00,1.00,0.00,1
2746,333,9561,288,183,1084,1.00,1.00,0.00,1
2747,333,9561,312,183,1173,1.00,1.00,0.00,1
2748,333,9561,290,183,1094,1.00,1.00,0.00,1
2749,333,9561,298,183,1125,1.00,1.00,0.00,1
2750,333,9561,309,183,1161,1.00,1.00,0.00,1
2751,333,9561,292,183,1101,1.00,1.00,0.00,1
2752,333,9561,300,183,1132,1.00,1.00,0.00,1
2753,333,9561,310,183,1164,1.00,1.00,0.00,1
2754,333,9561,296,183,1117,1.00,1.00,0.00,1
2755,333,9561,303,183,1138,1.00,1.00,0.00,1
2756,333,9561,305,183,1147,1.00,1.00,0.00,1
2757,333,9561,316,183,1189,1.00,1.00,0.00,1
2758,333,9561,314,183,1180,1.00,1.00,0.00,1
2759,333,9561,299,183,1128,1.00,1.00,0.00,1
2760,333,9561,289,183,1089,1.00,1.00,0.00,1
2761,333,9561,301,183,1136,1.00,1.00,0.00,1
2762,333,9561,315,183,1185,1.00,1.00,0.00,1
2763,333,9561,304,183,1144,1.00,1.00,0.00,1
2764,333,9561,313,183,1176,1.00,0.00,0.00,0
2765,333,9561,311,183,1167,1.00,1.00,0.00,1
2766,333,9561,306,183,1153,1.00,1.00,0.00,1
2767,333,9561,297,183,1121,1.00,0.00,0.00,0
2768,333,9561,307,183,1156,1.00,1.00,0.00,1
2769,333,9561,291,183,1099,1.00,1.00,0.00,1
2770,333,9561,288,183,1084,1.00,1.00,0.00,1
2771,333,9561,312,183,1173,1.00,1.00,0.00,1
2772,333,9561,290,183,1094,1.00,1.00,0.00,1
2773,333,9561,298,183,1125,1.00,1.00,0.00,1
2774,333,9561,309,183,1161,1.00,1.00,0.00,1
2775,333,9561,292,183,1101,1.00,1.00,0.00,1
2776,333,9561,300,183,1132,1.00,1.00,0.00,1
2777,333,9561,310,183,1164,1.00,1.00,0.00,1
2778,333,9561,296,183,1117,1.00,1.00,0.00,1
2779,333,9561,303,183,1138,1.00,1.00,0.00,1
2780,333,9561,305,183,1147,1.00,1.00,0.00,1
2781,333,9561,316,183,1189,1.00,1.00,0.00,1
2782,333,9561,314,183,1180,1.00,1.00,0.00,1
2783,333,9561,299,183,1128,1.00,1.00,0.00,1
2784,333,9561,289,183,1089,1.00,1.00,0.00,1
2785,333,9561,301,183,1136,1.00,1.00,0.00,1
2786,333,9561,315,183,1185,1.00,1.00,0.00,1
2787,333,9561,304,183,1144,1.00,1.00,0.00,1
2788,333,9561,313,183,1176,1.00,0.00,0.00,0
2789,333,9561,311,183,1167,1.00,1.00,0.00,1
2790,333,9561,306,183,1153,1.00,1.00,0.00,1
2791,333,9561,297,183,1121,1.00,0.00,0.00,0
2792,333,9561,307,183,1156,1.00,1.00,0.00,1
2793,333,9561,291,183,1099,1.00,1.00,0.00,1
2794,333,9561,288,183,1084,1.00,1.00,0.00,1
2795,113,9628,382,178,1419,1.00,1.00,0.00,1
2796,113,9628,384,178,1427,1.00,1.00,0.00,1
2797,113,9628,374,178,1404,1.00,1.00,0.00,1
2798,113,9628,318,178,1195,1.00,1.00,0.00,1
2799,113,9628,343,178,1293,1.00,1.00,0.00,1
2800,113,9628,322,178,1209,1.00,1.00,0.00,1
2801,113,9628,335,178,1266,1.00,1.00,0.00,1
2802,113,9628,376,178,1412,1.00,1.00,0.00,1
2803,113,9628,398,178,1477,1.00,1.00,0.00,1
2804,113,9628,363,178,1368,1.00,0.00,0.00,0
2805,113,9628,396,178,1469,1.00,1.00,0.00,1
2806,113,9628,369,178,1387,1.00,1.00,0.00,1
2807,113,9628,387,178,1439,1.00,1.00,0.00,1
2808,113,9628,324,178,1216,1.00,1.00,0.00,1
2809,113,9628,391,178,1453,1.00,1.00,0.00,1
2810,113,9628,334,178,1263,1.00,1.00,0.00,1
2811,113,9628,395,178,1465,1.00,1.00,0.00,1
2812,113,9628,332,178,1255,1.00,0.00,0.00,0
2813,113,9628,342,178,1291,1.00,1.00,0.00,1
2814,113,9628,383,178,1424,1.00,1.00,0.00,1
2815,113,9628,378,178,"const double = (n) =&gt; n * 2",1.00,0.00,0.00,0
2816,113,9628,388,178,1445,1.00,1.00,0.00,1
2817,113,9628,389,178,1449,1.00,1.00,0.00,1
2818,113,9628,331,178,1249,1.00,1.00,0.00,1
2819,113,9628,333,178,1258,1.00,1.00,0.00,1
2820,113,9628,337,178,1275,1.00,1.00,0.00,1
2821,113,9628,394,178,1462,1.00,1.00,0.00,1
2822,113,9628,336,178,1270,1.00,1.00,0.00,1
2823,113,9628,319,178,1199,1.00,1.00,0.00,1
2824,113,9628,386,178,1435,1.00,1.00,0.00,1
2825,113,9628,340,178,1285,1.00,1.00,0.00,1
2826,113,9628,341,178,1289,1.00,1.00,0.00,1
2827,113,9628,364,178,1370,1.00,0.00,0.00,0
2828,113,9628,325,178,1218,1.00,1.00,0.00,1
2829,113,9628,375,178,1407,1.00,1.00,0.00,1
2830,113,9628,371,178,1392,1.00,0.00,0.00,0
2831,113,9628,320,178,1202,1.00,1.00,0.00,1
2832,113,9628,392,178,1456,1.00,1.00,0.00,1
2833,113,9628,393,178,1457,1.00,1.00,0.00,1
2834,113,9628,368,178,1382,1.00,0.00,0.00,0
2835,113,9628,365,178,"a:5:{i:0;s:4:"1375";i:1;s:4:"1372";i:2;s:4:"1371";i:3;s:4:"1373";i:4;s:4:"1374";}",1.00,0.00,0.00,0
2836,113,9628,377,178,"const add = (a,b) =&gt; a + b",1.00,0.00,0.00,0
2837,113,9628,372,178,1397,1.00,0.00,0.00,0
2838,113,9628,366,178,1377,1.00,1.00,0.00,1
2839,113,9628,338,178,1278,1.00,1.00,0.00,1
2840,113,9628,379,178,1414,1.00,1.00,0.00,1
2841,113,9628,367,178,1380,1.00,1.00,0.00,1
2842,113,9628,321,178,1205,1.00,1.00,0.00,1
2843,113,9628,370,178,1388,1.00,1.00,0.00,1
2844,113,9628,373,178,1399,1.00,0.00,0.00,0
2845,113,9628,323,178,1210,1.00,1.00,0.00,1
2846,113,9628,390,178,1451,1.00,1.00,0.00,1
2847,113,9628,385,178,1433,1.00,1.00,0.00,1
2848,113,9628,397,178,1473,1.00,1.00,0.00,1
2849,113,9628,382,178,1419,1.00,1.00,0.00,1
2850,113,9628,384,178,1427,1.00,1.00,0.00,1
2851,113,9628,374,178,1404,1.00,1.00,0.00,1
2852,113,9628,318,178,1195,1.00,1.00,0.00,1
2853,113,9628,343,178,1293,1.00,1.00,0.00,1
2854,113,9628,322,178,1209,1.00,1.00,0.00,1
2855,113,9628,335,178,1266,1.00,1.00,0.00,1
2856,113,9628,376,178,1412,1.00,1.00,0.00,1
2857,113,9628,398,178,1477,1.00,1.00,0.00,1
2858,113,9628,363,178,1368,1.00,0.00,0.00,0
2859,113,9628,396,178,1469,1.00,1.00,0.00,1
2860,113,9628,369,178,1387,1.00,1.00,0.00,1
2861,113,9628,387,178,1439,1.00,1.00,0.00,1
2862,113,9628,324,178,1216,1.00,1.00,0.00,1
2863,113,9628,391,178,1453,1.00,1.00,0.00,1
2864,113,9628,334,178,1263,1.00,1.00,0.00,1
2865,113,9628,395,178,1465,1.00,1.00,0.00,1
2866,113,9628,332,178,1255,1.00,0.00,0.00,0
2867,113,9628,342,178,1291,1.00,1.00,0.00,1
2868,113,9628,383,178,1424,1.00,1.00,0.00,1
2869,113,9628,378,178,"const double = (n) =&gt; n * 2",1.00,0.00,0.00,0
2870,113,9628,388,178,1445,1.00,1.00,0.00,1
2871,113,9628,389,178,1449,1.00,1.00,0.00,1
2872,113,9628,331,178,1249,1.00,1.00,0.00,1
2873,113,9628,333,178,1258,1.00,1.00,0.00,1
2874,113,9628,337,178,1275,1.00,1.00,0.00,1
2875,113,9628,394,178,1462,1.00,1.00,0.00,1
2876,113,9628,336,178,1270,1.00,1.00,0.00,1
2877,113,9628,319,178,1199,1.00,1.00,0.00,1
2878,113,9628,386,178,1435,1.00,1.00,0.00,1
2879,113,9628,340,178,1285,1.00,1.00,0.00,1
2880,113,9628,341,178,1289,1.00,1.00,0.00,1
2881,113,9628,364,178,1370,1.00,0.00,0.00,0
2882,113,9628,325,178,1218,1.00,1.00,0.00,1
2883,113,9628,375,178,1407,1.00,1.00,0.00,1
2884,113,9628,371,178,1392,1.00,0.00,0.00,0
2885,113,9628,320,178,1202,1.00,1.00,0.00,1
2886,113,9628,392,178,1456,1.00,1.00,0.00,1
2887,113,9628,393,178,1457,1.00,1.00,0.00,1
2888,113,9628,368,178,1382,1.00,0.00,0.00,0
2889,113,9628,365,178,"a:5:{i:0;s:4:"1375";i:1;s:4:"1372";i:2;s:4:"1371";i:3;s:4:"1373";i:4;s:4:"1374";}",1.00,0.00,0.00,0
2890,113,9628,377,178,"const add = (a,b) =&gt; a + b",1.00,0.00,0.00,0
2891,113,9628,372,178,1397,1.00,0.00,0.00,0
2892,113,9628,366,178,1377,1.00,1.00,0.00,1
2893,113,9628,338,178,1278,1.00,1.00,0.00,1
2894,113,9628,379,178,1414,1.00,1.00,0.00,1
2895,113,9628,367,178,1380,1.00,1.00,0.00,1
2896,113,9628,321,178,1205,1.00,1.00,0.00,1
2897,113,9628,370,178,1388,1.00,1.00,0.00,1
2898,113,9628,373,178,1399,1.00,0.00,0.00,0
2899,113,9628,323,178,1210,1.00,1.00,0.00,1
2900,113,9628,390,178,1451,1.00,1.00,0.00,1
2901,113,9628,385,178,1433,1.00,1.00,0.00,1
2902,113,9628,397,178,1473,1.00,1.00,0.00,1
2903,205,9561,289,174,1089,1.00,1.00,0.00,1
2904,205,9561,299,174,1128,1.00,1.00,0.00,1
2905,205,9561,315,174,1185,1.00,1.00,0.00,1
2906,205,9561,288,174,1084,1.00,1.00,0.00,1
2907,205,9561,301,174,1136,1.00,1.00,0.00,1
2908,205,9561,307,174,1156,1.00,1.00,0.00,1
2909,205,9561,310,174,1164,1.00,1.00,0.00,1
2910,205,9561,298,174,1125,1.00,1.00,0.00,1
2911,205,9561,313,174,1175,1.00,1.00,0.00,1
2912,205,9561,300,174,1132,1.00,1.00,0.00,1
2913,205,9561,311,174,1167,1.00,1.00,0.00,1
2914,205,9561,297,174,1123,1.00,1.00,0.00,1
2915,205,9561,305,174,1147,1.00,1.00,0.00,1
2916,205,9561,306,174,1153,1.00,1.00,0.00,1
2917,205,9561,309,174,1162,1.00,0.00,0.00,0
2918,205,9561,303,174,1138,1.00,1.00,0.00,1
2919,205,9561,304,174,1144,1.00,1.00,0.00,1
2920,205,9561,291,174,1099,1.00,1.00,0.00,1
2921,205,9561,296,174,1117,1.00,1.00,0.00,1
2922,205,9561,312,174,1173,1.00,1.00,0.00,1
2923,205,9561,292,174,1101,1.00,1.00,0.00,1
2924,205,9561,316,174,1189,1.00,1.00,0.00,1
2925,205,9561,314,174,1180,1.00,1.00,0.00,1
2926,205,9561,290,174,1094,1.00,1.00,0.00,1
2927,333,9561,312,183,1173,1.00,1.00,0.00,1
2928,333,9561,290,183,1094,1.00,1.00,0.00,1
2929,333,9561,298,183,1125,1.00,1.00,0.00,1
2930,333,9561,309,183,1161,1.00,1.00,0.00,1
2931,333,9561,292,183,1101,1.00,1.00,0.00,1
2932,333,9561,300,183,1132,1.00,1.00,0.00,1
2933,333,9561,310,183,1164,1.00,1.00,0.00,1
2934,333,9561,296,183,1117,1.00,1.00,0.00,1
2935,333,9561,303,183,1138,1.00,1.00,0.00,1
2936,333,9561,305,183,1147,1.00,1.00,0.00,1
2937,333,9561,316,183,1189,1.00,1.00,0.00,1
2938,333,9561,314,183,1180,1.00,1.00,0.00,1
2939,333,9561,299,183,1128,1.00,1.00,0.00,1
2940,333,9561,289,183,1089,1.00,1.00,0.00,1
2941,333,9561,301,183,1136,1.00,1.00,0.00,1
2942,333,9561,315,183,1185,1.00,1.00,0.00,1
2943,333,9561,304,183,1144,1.00,1.00,0.00,1
2944,333,9561,313,183,1176,1.00,0.00,0.00,0
2945,333,9561,311,183,1167,1.00,1.00,0.00,1
2946,333,9561,306,183,1153,1.00,1.00,0.00,1
2947,333,9561,297,183,1121,1.00,0.00,0.00,0
2948,333,9561,307,183,1156,1.00,1.00,0.00,1
2949,333,9561,291,183,1099,1.00,1.00,0.00,1
2950,333,9561,288,183,1084,1.00,1.00,0.00,1
2951,129,9628,382,179,1419,1.00,1.00,0.00,1
2952,129,9628,372,179,1396,1.00,1.00,0.00,1
2953,129,9628,343,179,1293,1.00,1.00,0.00,1
2954,129,9628,321,179,1204,1.00,0.00,0.00,0
2955,129,9628,398,179,1477,1.00,1.00,0.00,1
2956,129,9628,396,179,1469,1.00,1.00,0.00,1
2957,129,9628,390,179,1451,1.00,1.00,0.00,1
2958,129,9628,374,179,1404,1.00,1.00,0.00,1
2959,129,9628,340,179,1285,1.00,1.00,0.00,1
2960,129,9628,371,179,1391,1.00,1.00,0.00,1
2961,129,9628,387,179,1439,1.00,1.00,0.00,1
2962,129,9628,370,179,1388,1.00,1.00,0.00,1
2963,129,9628,389,179,1449,1.00,1.00,0.00,1
2964,129,9628,386,179,1435,1.00,1.00,0.00,1
2965,129,9628,336,179,1270,1.00,1.00,0.00,1
2966,129,9628,392,179,1456,1.00,1.00,0.00,1
2967,129,9628,323,179,1210,1.00,1.00,0.00,1
2968,129,9628,385,179,1433,1.00,1.00,0.00,1
2969,129,9628,364,179,1369,1.00,1.00,0.00,1
2970,129,9628,393,179,1457,1.00,1.00,0.00,1
2971,129,9628,341,179,1289,1.00,1.00,0.00,1
2972,129,9628,377,179,"(a, b) =&gt; {
return a+b
}",1.00,0.00,0.00,0
2973,129,9628,342,179,1291,1.00,1.00,0.00,1
2974,129,9628,318,179,1195,1.00,1.00,0.00,1
2975,129,9628,337,179,1275,1.00,1.00,0.00,1
2976,129,9628,322,179,1209,1.00,1.00,0.00,1
2977,129,9628,335,179,1266,1.00,1.00,0.00,1
2978,129,9628,369,179,1387,1.00,1.00,0.00,1
2979,129,9628,325,179,1218,1.00,1.00,0.00,1
2980,129,9628,395,179,1465,1.00,1.00,0.00,1
2981,129,9628,324,179,1216,1.00,1.00,0.00,1
2982,129,9628,397,179,1473,1.00,1.00,0.00,1
2983,129,9628,338,179,1278,1.00,1.00,0.00,1
2984,129,9628,384,179,1427,1.00,1.00,0.00,1
2985,129,9628,331,179,1249,1.00,1.00,0.00,1
2986,129,9628,365,179,"a:5:{i:0;s:4:"1375";i:1;s:4:"1371";i:2;s:4:"1373";i:3;s:4:"1372";i:4;s:4:"1374";}",1.00,1.00,0.00,1
2987,129,9628,333,179,1258,1.00,1.00,0.00,1
2988,129,9628,334,179,1263,1.00,1.00,0.00,1
2989,129,9628,383,179,1424,1.00,1.00,0.00,1
2990,129,9628,366,179,1377,1.00,1.00,0.00,1
2991,129,9628,368,179,1384,1.00,1.00,0.00,1
2992,129,9628,379,179,1414,1.00,1.00,0.00,1
2993,129,9628,373,179,1398,1.00,1.00,0.00,1
2994,129,9628,375,179,1407,1.00,1.00,0.00,1
2995,129,9628,367,179,1380,1.00,1.00,0.00,1
2996,129,9628,319,179,1199,1.00,1.00,0.00,1
2997,129,9628,363,179,1367,1.00,1.00,0.00,1
2998,129,9628,391,179,1453,1.00,1.00,0.00,1
2999,129,9628,388,179,1445,1.00,1.00,0.00,1
3000,129,9628,394,179,1462,1.00,1.00,0.00,1
3001,129,9628,320,179,1202,1.00,1.00,0.00,1
3002,129,9628,332,179,1254,1.00,1.00,0.00,1
3003,129,9628,376,179,1412,1.00,1.00,0.00,1
3004,129,9628,378,179,"n =&gt; {
return n * 2
}",1.00,0.00,0.00,0
3005,333,9561,312,183,1173,1.00,1.00,0.00,1
3006,333,9561,290,183,1094,1.00,1.00,0.00,1
3007,333,9561,298,183,1125,1.00,1.00,0.00,1
3008,333,9561,309,183,1161,1.00,1.00,0.00,1
3009,333,9561,292,183,1101,1.00,1.00,0.00,1
3010,333,9561,300,183,1132,1.00,1.00,0.00,1
3011,333,9561,310,183,1164,1.00,1.00,0.00,1
3012,333,9561,296,183,1117,1.00,1.00,0.00,1
3013,333,9561,303,183,1138,1.00,1.00,0.00,1
3014,333,9561,305,183,1147,1.00,1.00,0.00,1
3015,333,9561,316,183,1189,1.00,1.00,0.00,1
3016,333,9561,314,183,1180,1.00,1.00,0.00,1
3017,333,9561,299,183,1128,1.00,1.00,0.00,1
3018,333,9561,289,183,1089,1.00,1.00,0.00,1
3019,333,9561,301,183,1136,1.00,1.00,0.00,1
3020,333,9561,315,183,1185,1.00,1.00,0.00,1
3021,333,9561,304,183,1144,1.00,1.00,0.00,1
3022,333,9561,313,183,1176,1.00,0.00,0.00,0
3023,333,9561,311,183,1167,1.00,1.00,0.00,1
3024,333,9561,306,183,1153,1.00,1.00,0.00,1
3025,333,9561,297,183,1121,1.00,0.00,0.00,0
3026,333,9561,307,183,1156,1.00,1.00,0.00,1
3027,333,9561,291,183,1099,1.00,1.00,0.00,1
3028,333,9561,288,183,1084,1.00,1.00,0.00,1
3029,333,9561,312,183,1173,1.00,1.00,0.00,1
3030,333,9561,290,183,1094,1.00,1.00,0.00,1
3031,333,9561,298,183,1125,1.00,1.00,0.00,1
3032,333,9561,309,183,1161,1.00,1.00,0.00,1
3033,333,9561,292,183,1101,1.00,1.00,0.00,1
3034,333,9561,300,183,1132,1.00,1.00,0.00,1
3035,333,9561,310,183,1164,1.00,1.00,0.00,1
3036,333,9561,296,183,1117,1.00,1.00,0.00,1
3037,333,9561,303,183,1138,1.00,1.00,0.00,1
3038,333,9561,305,183,1147,1.00,1.00,0.00,1
3039,333,9561,316,183,1189,1.00,1.00,0.00,1
3040,333,9561,314,183,1180,1.00,1.00,0.00,1
3041,333,9561,299,183,1128,1.00,1.00,0.00,1
3042,333,9561,289,183,1089,1.00,1.00,0.00,1
3043,333,9561,301,183,1136,1.00,1.00,0.00,1
3044,333,9561,315,183,1185,1.00,1.00,0.00,1
3045,333,9561,304,183,1144,1.00,1.00,0.00,1
3046,333,9561,313,183,1176,1.00,0.00,0.00,0
3047,333,9561,311,183,1167,1.00,1.00,0.00,1
3048,333,9561,306,183,1153,1.00,1.00,0.00,1
3049,333,9561,297,183,1121,1.00,0.00,0.00,0
3050,333,9561,307,183,1156,1.00,1.00,0.00,1
3051,333,9561,291,183,1099,1.00,1.00,0.00,1
3052,333,9561,288,183,1084,1.00,1.00,0.00,1
3053,333,9561,312,183,1173,1.00,1.00,0.00,1
3054,333,9561,290,183,1094,1.00,1.00,0.00,1
3055,333,9561,298,183,1125,1.00,1.00,0.00,1
3056,333,9561,309,183,1161,1.00,1.00,0.00,1
3057,333,9561,292,183,1101,1.00,1.00,0.00,1
3058,333,9561,300,183,1132,1.00,1.00,0.00,1
3059,333,9561,310,183,1164,1.00,1.00,0.00,1
3060,333,9561,296,183,1117,1.00,1.00,0.00,1
3061,333,9561,303,183,1138,1.00,1.00,0.00,1
3062,333,9561,305,183,1147,1.00,1.00,0.00,1
3063,333,9561,316,183,1189,1.00,1.00,0.00,1
3064,333,9561,314,183,1180,1.00,1.00,0.00,1
3065,333,9561,299,183,1128,1.00,1.00,0.00,1
3066,333,9561,289,183,1089,1.00,1.00,0.00,1
3067,333,9561,301,183,1136,1.00,1.00,0.00,1
3068,333,9561,315,183,1185,1.00,1.00,0.00,1
3069,333,9561,304,183,1144,1.00,1.00,0.00,1
3070,333,9561,313,183,1176,1.00,0.00,0.00,0
3071,333,9561,311,183,1167,1.00,1.00,0.00,1
3072,333,9561,306,183,1153,1.00,1.00,0.00,1
3073,333,9561,297,183,1121,1.00,0.00,0.00,0
3074,333,9561,307,183,1156,1.00,1.00,0.00,1
3075,333,9561,291,183,1099,1.00,1.00,0.00,1
3076,333,9561,288,183,1084,1.00,1.00,0.00,1
3077,129,9882,404,192,1502,1.00,1.00,0.00,1
3078,129,9882,405,192,1508,1.00,1.00,0.00,1
3079,129,9882,406,192,1512,1.00,1.00,0.00,1
3080,129,9882,407,192,1516,1.00,1.00,0.00,1
3081,129,9882,408,192,1517,1.00,1.00,0.00,1
3082,129,9882,409,192,1524,1.00,1.00,0.00,1
3083,129,9882,410,192,1526,1.00,1.00,0.00,1
3084,129,9882,411,192,1529,1.00,1.00,0.00,1
3085,129,9882,412,192,1536,1.00,1.00,0.00,1
3086,113,9628,382,178,1419,1.00,1.00,0.00,1
3087,113,9628,384,178,1427,1.00,1.00,0.00,1
3088,113,9628,374,178,1404,1.00,1.00,0.00,1
3089,113,9628,318,178,1195,1.00,1.00,0.00,1
3090,113,9628,343,178,1293,1.00,1.00,0.00,1
3091,113,9628,322,178,1209,1.00,1.00,0.00,1
3092,113,9628,335,178,1266,1.00,1.00,0.00,1
3093,113,9628,376,178,1412,1.00,1.00,0.00,1
